image_name,uncertainty,01_TUMOR,02_STROMA,03_COMPLEX,04_LYMPHO,05_DEBRIS,06_MUCOSA,07_ADIPOSE,08_EMPTY,patch_x,patch_y
SS7534_1_6_1062348.svs_num_111,0.7509016394615173,0.017669153306633233,0.06692316085100174,0.011260573798790575,0.005217406793963164,0.08422072008252143,0.0030428241880144924,0.8063216149806977,0.005344551207963377,120176,25812
SS7534_1_6_1062348.svs_num_112,0.3546622782945633,0.007168328436091542,0.015490434784442186,0.0038680008030496536,0.0011052218840632122,0.03508081678301096,0.0018405874143354595,0.9288125991821289,0.00663399564800784,120176,26068
SS7534_1_6_1062348.svs_num_113,0.5246858805418014,0.012116004712879658,0.02268494591116905,0.005630408972501754,0.0012333614358794875,0.07930956408381462,0.0024650567676872013,0.873385238647461,0.0031754344468936323,120176,26324
SS7534_1_6_1062348.svs_num_114,0.5942323088645936,0.01752611408010125,0.033642861805856225,0.005063320556655526,0.001033256872324273,0.07652913853526115,0.005166594195179642,0.8563887357711792,0.004649963218253106,120176,26580
SS7534_1_6_1062348.svs_num_115,1.346002721786499,0.04746070094406605,0.2643459185957909,0.023789688106626274,0.003367337747476995,0.17293297052383422,0.011676710145547987,0.46883983314037325,0.007586830062791705,120176,26836
SS7534_1_6_1062348.svs_num_116,1.750805926322937,0.11703395023941994,0.27176185995340346,0.1256043627858162,0.06469429247081279,0.043930242955684665,0.06508748084306717,0.30139002203941345,0.010497782472521066,120176,27092
SS7534_1_6_1062348.svs_num_117,1.2502144694328308,0.04624427892267704,0.20155139714479448,0.03892496302723884,0.013437489420175553,0.07575062289834023,0.015567995887249709,0.6002597153186798,0.008263552514836191,120176,27348
SS7534_1_6_1062348.svs_num_118,0.8513331115245819,0.014153887005522846,0.08356243073940277,0.005009469098877162,0.001964416494502075,0.15341454446315766,0.0035503322840668263,0.7351524829864502,0.003192401147680357,120176,27604
SS7534_1_6_1062348.svs_num_119,0.6759682893753052,0.014937252504751086,0.04348009191453457,0.005439714272506535,0.0026410869439132513,0.08209726437926293,0.003984377847518772,0.8337438881397248,0.013676302786916495,120176,27860
SS7534_1_6_1062348.svs_num_120,0.8985822856426239,0.01966662360355258,0.0819670431315899,0.009956061374396086,0.0018137676175683736,0.13828009143471717,0.004008833016268909,0.7353080928325653,0.008999437279999255,120176,28116
SS7534_1_6_1062348.svs_num_121,1.2628499031066895,0.04471406321972608,0.18273068070411683,0.021454449510201812,0.004027611151104793,0.20870100557804108,0.006584984948858619,0.5282422482967377,0.003544953791424632,120176,28372
